Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   30000/30000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [178]
-----------------------------------------------
                0.00    0.00   30000/30000       Graph::kosaraju() [296]
[172]    0.0    0.00    0.00   30000         std::vector<int, std::allocator<int> >::vector() [172]
                0.00    0.00   30000/30000       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [153]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
[173]    0.0    0.00    0.00   30000         int* std::__niter_wrap<int*>(int* const&, int*) [173]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [179]
[174]    0.0    0.00    0.00   30000         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
                0.00    0.00   60000/60000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [115]
                0.00    0.00   30000/210000      int* std::__niter_base<int*>(int*) [14]
                0.00    0.00   30000/30000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [175]
                0.00    0.00   30000/30000       int* std::__niter_wrap<int*>(int* const&, int*) [173]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
[175]    0.0    0.00    0.00   30000         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [175]
                0.00    0.00   30000/30000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [176]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [175]
[176]    0.0    0.00    0.00   30000         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [176]
                0.00    0.00   30000/30000       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [149]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [178]
[177]    0.0    0.00    0.00   30000         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [177]
                0.00    0.00   30000/30000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [159]
-----------------------------------------------
                0.00    0.00   30000/30000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [171]
[178]    0.0    0.00    0.00   30000         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [178]
                0.00    0.00   30000/30000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [177]
-----------------------------------------------
                0.00    0.00   30000/30000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [159]
[179]    0.0    0.00    0.00   30000         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [179]
                0.00    0.00   60000/60000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [114]
                0.00    0.00   30000/30000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [174]
-----------------------------------------------
                0.00    0.00   30000/30000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [323]
[180]    0.0    0.00    0.00   30000         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [180]
                0.00    0.00   30000/92767       std::vector<int, std::allocator<int> >::~vector() [46]
-----------------------------------------------
                0.00    0.00       2/1422        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [320]
                0.00    0.00     235/1422        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [185]
                0.00    0.00     235/1422        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [186]
                0.00    0.00     950/1422        std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [182]
[181]    0.0    0.00    0.00    1422         std::__deque_buf_size(unsigned long) [181]
-----------------------------------------------
                0.00    0.00     234/950         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [193]
                0.00    0.00     716/950         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [183]
[182]    0.0    0.00    0.00     950         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [182]
                0.00    0.00     950/1422        std::__deque_buf_size(unsigned long) [181]
-----------------------------------------------
                0.00    0.00       2/716         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [320]
                0.00    0.00      12/716         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [244]
                0.00    0.00     234/716         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
                0.00    0.00     234/716         std::_Deque_iterator<int, int&, int*>::operator--() [155]
                0.00    0.00     234/716         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [190]
[183]    0.0    0.00    0.00     716         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [183]
                0.00    0.00     716/950         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [182]
-----------------------------------------------
                0.00    0.00      14/248         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [224]
                0.00    0.00     234/248         std::deque<int, std::allocator<int> >::max_size() const [188]
[184]    0.0    0.00    0.00     248         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [184]
-----------------------------------------------
                0.00    0.00       1/235         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [317]
                0.00    0.00     234/235         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
[185]    0.0    0.00    0.00     235         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [185]
                0.00    0.00     235/1422        std::__deque_buf_size(unsigned long) [181]
                0.00    0.00     235/60235       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [59]
-----------------------------------------------
                0.00    0.00       1/235         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [319]
                0.00    0.00     234/235         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [190]
[186]    0.0    0.00    0.00     235         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [186]
                0.00    0.00     235/1422        std::__deque_buf_size(unsigned long) [181]
                0.00    0.00     235/60235       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
[187]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::size() const [187]
                0.00    0.00     234/234         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [193]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
[188]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::max_size() const [188]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [189]
                0.00    0.00     234/248         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [184]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::max_size() const [188]
[189]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [189]
                0.00    0.00     234/60234       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [61]
                0.00    0.00     234/60274       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::pop_back() [161]
[190]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [190]
                0.00    0.00     234/235         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [186]
                0.00    0.00     234/716         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [183]
                0.00    0.00     234/30001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [135]
                0.00    0.00     234/30000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [158]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::push_back(int const&) [162]
[191]    0.0    0.00    0.00     234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::size() const [187]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::max_size() const [188]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [192]
                0.00    0.00     234/235         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [185]
                0.00    0.00     234/390234      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00     234/60000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [101]
                0.00    0.00     234/716         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [183]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [191]
[192]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [192]
                0.00    0.00       6/6           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [244]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::size() const [187]
[193]    0.0    0.00    0.00     234         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [193]
                0.00    0.00     234/950         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [182]
-----------------------------------------------
                0.00    0.00      96/96          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [208]
[194]    0.0    0.00    0.00      96         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [194]
-----------------------------------------------
                0.00    0.00      64/64          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [217]
[195]    0.0    0.00    0.00      64         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [195]
-----------------------------------------------
                0.00    0.00      16/48          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [215]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [199]
[196]    0.0    0.00    0.00      48         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [196]
-----------------------------------------------
                0.00    0.00      17/34          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [213]
                0.00    0.00      17/34          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [212]
[197]    0.0    0.00    0.00      34         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [197]
-----------------------------------------------
                0.00    0.00       1/33          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [347]
                0.00    0.00      32/33          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
[198]    0.0    0.00    0.00      33         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [198]
-----------------------------------------------
                0.00    0.00      32/32          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
[199]    0.0    0.00    0.00      32         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [199]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [196]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [201]
[200]    0.0    0.00    0.00      32         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [200]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [217]
[201]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [201]
                0.00    0.00      32/32          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [200]
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [203]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [203]
[202]    0.0    0.00    0.00      32         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
                0.00    0.00      32/32          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [199]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [201]
[203]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [203]
                0.00    0.00      32/32          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [202]
                0.00    0.00      32/60274       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [55]
-----------------------------------------------
                0.00    0.00      32/32          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
[204]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [204]
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [205]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [204]
[205]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [205]
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [208]
-----------------------------------------------
                0.00    0.00      32/32          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
[206]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_use_relocate() [206]
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [207]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_use_relocate() [206]
[207]    0.0    0.00    0.00      32         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [207]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [205]
[208]    0.0    0.00    0.00      32         std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [208]
                0.00    0.00      96/96          std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [194]
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [209]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [208]
[209]    0.0    0.00    0.00      32         std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [209]
                0.00    0.00   65534/128301      std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [31]
                0.00    0.00   32767/32767       void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [126]
-----------------------------------------------
                0.00    0.00      18/18          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [247]
[210]    0.0    0.00    0.00      18         int** std::__niter_base<int**>(int**) [210]
-----------------------------------------------
                0.00    0.00       1/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [328]
                0.00    0.00      16/17          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
[211]    0.0    0.00    0.00      17         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [211]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [219]
-----------------------------------------------
                0.00    0.00       1/17          main [6]
                0.00    0.00      16/17          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [166]
[212]    0.0    0.00    0.00      17         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [212]
                0.00    0.00      17/34          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [197]
-----------------------------------------------
                0.00    0.00       1/17          main [6]
                0.00    0.00      16/17          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
[213]    0.0    0.00    0.00      17         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [213]
                0.00    0.00      17/34          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [197]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [219]
[214]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [214]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [220]
[215]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [215]
                0.00    0.00      16/48          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [196]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [221]
